2000,10774,13514,13510,13699,14848,17368,17880,18958,17009,18338,19479,18499,19088,15604
2001,10656,13614,13615,13891,14685,17342,18620,18902,16483,18362,19446,18394,19494,15550
2002,10316,13492,13410,13659,14540,17122,19125,18599,16654,18154,19066,18075,18011,15498
2003,10110,13480,13582,13759,14228,16889,18836,18303,16034,18186,18630,17773,17550,15199
2004,9742,13180,13308,13701,13762,16542,18202,17893,15969,18164,18064,17434,17369,15056
2005,9324,13021,13340,13779,13428,16427,18061,17799,16207,18231,17493,17293,17222,14978
2006,8806,12497,12935,13527,12878,16031,17217,17411,15986,17888,16700,16781,16800,14577
2007,8282,12049,12788,13176,12443,15653,16674,17088,15839,17493,16037,16422,16277,14145
2008,8002,11667,12451,12854,12144,15349,16254,16818,15878,17092,15470,16167,15879,13578
2009,7712,11335,12093,12537,11911,15017,15834,16479,15634,16603,14665,15726,15137,13222
2010,7559,11206,11944,12499,11908,14812,15412,16203,15279,16202,13920,15311,14732,12751
2011,7572,11274,11890,12729,12035,14754,15395,16049,15549,16088,13362,15075,14470,12543
2012,7943,11424,11960,12857,12175,14636,15205,15840,15538,15868,12913,14776,14319,12494
2013,8718,11633,11933,13047,12303,14563,15171,15730,15624,15798,12660,14616,14524,12746
2014,9379,11811,12060,13155,12378,14488,15015,15567,15488,15673,12552,14536,14617,12446
2015,9472,11734,11786,12956,12220,14201,14609,15165,15199,15021,12478,14116,13511,11794
2016,9241,11534,11285,12561,11859,13731,13818,14447,14156,14077,11767,13334,12403,11043
2017,9388,11313,10872,12301,11602,13340,13338,13966,13418,13453,10872,12828,11908,10669
2018,9239,10932,10245,11974,11273,12898,12660,13499,13209,12863,9442,12303,11072,9699
2019,9239,10932,10245,11974,11273,12898,12660,13499,13209,12863,9442,12303,11072,9699